name,count,is_known
Natural Scientific Foundation,89,False
PGRP,89,False
JPL,89,False
Research Trust,89,False
PAI,89,False
OCI,89,False
GAU,88,False
MJM,88,False
IOC,88,False
ECF,88,True
SCOR,88,False
Cystic Fibrosis Trust,88,False
Colorado Cancer Center,88,False
College Scientists Foundation,88,False
RICET,88,False
The Lundbeck Foundation,88,True
SCDT,88,False
DFCI,88,False
Innovation Promotion Association,88,False
JAH,88,False
MEIC,88,False
OMAFRA,88,False
The Roslin Institute,88,False
Wolfson Foundation,88,False
Beef Cattle Research Council,88,True
Harvard Cancer Center,87,False
MSTP,87,False
MNR,87,False
BRP,87,False
HMWK,87,False
CMMI,87,False
LAB,87,False
EXP,87,False
West Light Foundation,87,False
UPF,87,False
DGR,87,False
RETICS,87,False
MEL,87,True
Smith Foundation,87,False
Evans Foundation,87,False
MAX,87,False
AMM,87,False
American Foundation,87,False
VLIR,87,False
The National Research Foundation,87,False
UNM,87,False
PRONEX,87,False
KEMRI,87,False
MSB,87,False
JCM,87,False
MAFF,87,False
HUNT,86,False
BSL,86,False
RTD,86,False
LEAP,86,False
MJB,86,False
Genome Technology Center,86,True
Pittsburgh Center,86,False
USPHS,86,False
JCB,86,False
STCSM,86,False
Ford Foundation,86,False
Babraham Institute,86,False
Medical Foundation,86,False
POIR,86,False
VEO,86,False
CLIMB,86,False
NAS,86,False
Safra Center,86,False
Tsinghua Center,86,False
JMM,86,False
MJC,86,False
Hollings Cancer Center,86,False
LLNL,86,False
DZNE,86,False
Intelligent Synthetic Biology Center,86,False
Georgia Institute,85,False
CDTI,85,False
China National Natural Science Foundation,85,False
Agricultural Science and Technology Innovation Program,85,True
REF,85,False
KEXUE,85,False
GVA,85,False
Slovak Research and Development Agency,85,False
The Scripps Research Institute,85,False
ATM,85,False
ASC,85,False
National Commission,85,False
SBIR,85,False
SCHU,85,True
PDC,85,False
ITM,85,False
Therapeutic Research Institute,85,True
Wildlife Conservation Society,85,False
QTL,85,False
ARBRE,85,False
MERIT,85,False
REDT,85,False
MUSC,85,False
UNL,85,False
JCS,85,False
SAIC,85,False
BESSY,85,False
URICI,85,False
New York Structural Biology Center,84,False
Bulgarian National Science Fund,84,False
ONLUS,84,False
ASM,84,False
UNESP,84,False
ISBG,84,False
JAB,84,False
ITQB,84,False
Experimental Cancer Medicine Centre,84,False
SRP,84,False
SONATA,84,False
Health Common Fund,84,False
HUB,84,False
IFS,84,False
MLP,84,False
Arkansas Biosciences Institute,84,False
Orion Research Foundation,84,False
DAFM,84,False
ULTRA,84,False
The Research Foundation,84,False
Danish Agency,84,False
CZI,84,False
STC,84,False
Cambridge Trust,84,False
IXICO,84,False
MRP,84,False
a Sir Henry Dale Fellowship jointly funded by the Wellcome Trust and the Royal Society,83,True
SPARC,83,False
funds from the National Natural Science Foundation,83,False
Philippine Council,83,True
CMB,83,False
CEIRS,83,False
PMI,83,False
Agricultural Research Development Agency,83,False
Japan Science Society,83,False
Roswell Park Cancer Institute,83,False
UAM,83,False
Biological Science Research Council,83,True
Norte Portugal Regional Operational Program,83,False
Terry Fox Foundation,83,False
AJM,83,False
ACCESS,83,False
AFA,83,False
the Association,83,False
any external fund,83,False
Conquer Cancer Foundation,83,False
National Energy Research Scientific Computing Center,83,False
PCIN,83,False
SGK,83,False
PITN,83,False
IDEAL,82,False
Brazilian National Research Council,82,True
RFA,82,False
Shandong Natural Science Foundation,82,False
Netherlands Cancer Institute,82,False
Tianjin Natural Science Foundation,82,False
FOUR,82,False
AGS,82,False
Quadram Institute,82,False
KJZD,82,False
Chinese Postdoctoral Science Foundation,82,False
TIFR,82,False
Kay Kendall Leukaemia Fund,82,True
PLC,82,False
Education Foundation,82,False
PET,82,False
grants from the Wellcome Trust,82,True
JASRI,82,False
Cambridge Stem Cell Institute,82,False
BMZ,82,False
BAAFS,82,False
ICGC,82,False
Evandro Chagas Institute,82,False
Applied Basic Research Fund,81,False
Pew Charitable Trust,81,False
SMC,81,False
Shanghai Center,81,False
Biological Research Council,81,True
Hartwell Foundation,81,False
MMA,81,False
MSI,81,False
AAC,81,False
Human Frontier Science Program,81,False
The Mark Foundation,81,False
Structural Biology Center,81,False
JIC,81,False
REGPOT,81,False
Grants Commission,81,False
Alzheimer Society,81,False
HRMS,81,False
BOKU,81,False
JMK,81,False
ESCMID,81,False
LMS,81,False
CMS,81,False
Sontag Foundation,80,False
RCMI,80,False
ICA,80,True
IEC,80,True
SKL,80,False
UAE,80,False
Sakari Sohlberg Foundation,80,False
USFWS,80,False
MHRD,80,False
GOI,80,False
FIRST,80,False
DDBJ,80,False
WEHI,80,False
FIRC,80,False
NOVA,80,False
Movember Foundation,80,False
Kempe Foundation,80,False
CRDF,80,False
ORF,80,False
Case Comprehensive Cancer Center,80,False
BONUS,80,False
CLL,80,False
JRP,80,False
ASCO,79,False
CDI,79,False
EEG,79,False
INSU,79,False
MALS,79,False
Basic Science Research Program,79,False
ADM,79,False
MCI,79,False
Simons Center,79,False
CCS,79,False
BEACON,79,False
TCVGH,79,False
KIST,79,False
Oak Foundation,79,False
Engineering Research Center,79,False
MRFF,79,False
AIP,79,False
DICP,79,False
IOB,79,False
BEX,79,False
INRT,79,False
Wuhan Institute,78,False
a grant from the Canadian Institute,78,False
Performance Computing Center,78,False
LAM,78,False
Bio & Medical Technology Development Program of the National Research Foundation,78,True
Hainan Province Clinical Medical Center,78,False
FJCI,78,False
ECS,78,True
GENE,78,False
Sequencing Center,78,True
PJA,78,False
WVU,78,False
United States National Institute,78,False
Austrian Ministry,78,False
MRS,78,False
grants from Fund,78,False
MCTIC,78,False
ELTE,78,False
KFO,78,False
HMS,78,False
CWRU,78,False
IPS,78,False
FRA,78,False
ICRF,78,False
IARI,78,False
EWI,78,False
EMS,78,False
HSHQDC,78,False
MEXUS,78,False
Lanzhou Veterinary Research Institute,78,False
Stroke Association,78,False
GBM,77,False
Scientific and Technological Research Council,77,True
Health Industry Development Institute,77,False
Beatson Institute,77,False
CBMSO,77,False
CEU,77,True
CSCO,77,False
Earlham Institute,77,False
EIPOD,77,False
SCH,77,True
State Scholarships Foundation,77,False
FIMM,77,False
EVA,77,False
Karlsruhe Institute,77,False
MPS,77,False
JCK,77,False
UMCG,77,False
Geographic Society,77,False
Garfield Weston Foundation,77,False
Guangdong Provincial Natural Science Foundation,77,True
ISS,77,True
Alexander von Humboldt Foundation,77,False
RDF,77,False
CIB,77,False
The Japan Society,77,False
Entertainment Industry Foundation,77,False
RETIC,77,False
AJP,77,False
Brain Research Foundation,77,False
SFO,77,False
Stavros Niarchos Foundation,77,True
Southeast Asia Biodiversity Research Institute,77,False
Portuguese Ministry,77,False
RBG,77,False
ABCF,77,False
PTR,76,False
RAC,76,False
Johns Hopkins Malaria Research Institute,76,False
Davis Genome Center,76,False
BIF,76,False
CPR,76,False
GOIPG,76,False
BDC,76,False
VII,76,False
and Blood Institute,76,False
PLP,76,False
Innovative Genomics Institute,76,False
which is supported by National Science Foundation,76,False
IRC,76,False
MJD,76,False
AMU,76,False
JRS,76,False
IEO,76,False
Genome Center,76,False
International Livestock Research Institute,76,False
IAPP,76,False
IMTECH,76,True
NPU,76,False
PCB,76,False
MASTS,76,False
NBDC,75,False
Israel Cancer Association,75,False
SIRG,75,False
Technology Independent Innovation Fund,75,True
Rufford Foundation,75,False
Grants Council,75,True
Wiberg Foundation,75,False
IGB,75,False
Hainan Natural Science Foundation,75,False
VBCF,75,False
Cornell Center,75,False
FLI,75,False
Agouron Institute,75,False
Cancer Association,75,False
Agricultural Research Council,75,True
MAF,75,False
JSC,75,False
ERN,75,False
ISU,75,False
grants from National Institute,75,False
grants from the German Research Foundation,74,True
PIC,74,False
REACT,74,False
a program,74,False
GWV,74,False
National Nonprofit Institute,74,False
Cambridge Centre,74,False
CPS,74,False
TTW,74,False
PPA,74,False
DNRF,74,False
SHSMU,74,False
FAIR,74,False
National Synchrotron Radiation Research Center,74,False
MDR,74,False
RID,74,False
Bioinformatics Center,74,False
CSTC,74,False
Eliza Hall Institute,74,False
PAGS,74,False
SDS,74,False
Oswaldo Cruz Foundation,74,False
Kanae Foundation,74,False
Croucher Foundation,74,False
UNICEF,74,False
JMG,74,False
IKY,74,False
European Association,74,True
CMM,74,False
Swedish Energy Agency,74,False
ACM,74,False
JAX,74,False
ANU,74,False
CYTED,74,False
IRSES,74,False
Landsteiner Foundation,74,False
Heilongjiang Provincial Natural Science Foundation,73,True
Inner Mongolia Natural Science Foundation,73,False
OAR,73,False
FONDEF,73,False
Nebraska Medical Center,73,False
ULB,73,False
STRAT,73,False
CDT,73,False
RBC,73,False
RTB,73,False
MAH,73,False
KSU,73,False
Roswell Park Alliance Foundation,73,False
Energy Frontier Research Center,73,False
HSC,73,False
RSA,73,False
AMX,73,False
CIT,73,False
PLBIO,73,False
CIF,73,False
UCR,73,False
ACC,73,False
AIST,73,False
SSA,73,False
Finnish Funding Agency,73,False
Core Center,72,False
Northwest Regional Development Agency,72,False
PROT,72,False
SGA,72,False
CECAD,72,True
Prevention Agency,72,False
High Performance Computing Center,72,False
grants from the Japan Society,72,False
Human Genome Center,72,False
Shandong Joint Fund,72,False
National Science and Technology Council,72,True
ITI,72,False
IAS,72,False
SMP,72,False
MRSEC,72,True
STINT,72,False
Italian Foundation,72,False
TRI,72,False
MAG,72,False
PPR,72,False
Federal Institute,72,False
SMS,72,False
KEK,72,False
Leakey Foundation,72,False
Harvard Center,72,False
IMR,72,False
TARGET,72,False
Avon Foundation,72,False
MHH,72,False
CBRG,72,False
NAF,71,False
Van Andel Institute,71,False
a grant from the Department,71,False
PPM,71,False
Isaac Perlmutter Cancer Center,71,False
The Welch Foundation,71,False
The Pirbright Institute,71,False
CBB,71,False
ETN,71,False
CEPLAS,71,False
WPI,71,False
Opening Foundation,71,False
Carlos Chagas Filho Foundation,71,False
CIMA,71,False
KAIST,71,False
NAWA,71,False
Jiangsu Commission,71,False
UKB,71,False
International Association,71,False
Basic Research Foundation,71,False
URPP,71,False
DDD,71,False
FRIPRO,71,False
TEC,71,True
CRE,71,False
ROS,71,False
MGI,71,False
MCC,71,False
Engineering Foundation,71,False
CFIA,71,False
TRDRP,70,False
BCH,70,False
CJS,70,False
MCP,70,False
JRC,70,False
CFS,70,False
Pamela Buffett Cancer Center,70,False
HZI,70,False
FISM,70,False
CEN,70,False
CCI,70,True
NCD,70,False
an American Heart Association,70,False
ILLU,70,False
Mizutani Foundation,70,False
FST,70,False
NORC,70,False
EU fund,70,True
RMM,70,False
RMB,70,False
GABI,70,False
LCLS,70,False
PAC,70,False
NIOO,70,False
CATAS,70,False
Finland Center,69,False
UCM,69,False
a Swiss National Science Foundation,69,False
FFP,69,False
GUP,69,False
UFRGS,69,False
ECM,69,True
NPRP,69,False
SCCXTD,69,False
PIFI,69,False
PAN,69,True
GCC,69,False
Helsinki Institute,69,False
MESR,69,False
NSRRC,69,False
Antti Wihuri Foundation,69,False
ART,69,False
JEM,69,False
Agritech National Research Center,69,True
CMG,69,False
RGS,69,False
SMM,69,False
IFB,69,False
Walter Reed Army Institute,69,False
ACIF,69,False
USTC,69,False
CMR,69,False
The Uehara Memorial Foundation,69,False
funded by Wellcome Trust,69,True
ISB,69,False
Allen Institute,69,False
Ratchadapisek Somphot Fund,69,False
Biosciences Research Council,69,True
National Psoriasis Foundation,69,False
British Heart Foundation Centre,69,False
PVE,68,False
Data Coordinating Center,68,False
Tianjin Education Commission,68,False
JAS,68,False
PSU,68,False
UBA,68,False
Edythe Broad Center,68,False
DJS,68,False
PERIS,68,False
Clarendon Fund,68,False
ERD,68,False
ICI,68,False
EOSC,68,False
PRE,68,False
National Marine Biodiversity Institute,68,False
GXXT,68,False
NMNH,68,False
SRS,68,False
FOCEM,68,False
a British Heart Foundation,68,False
GIF,68,False
Fred Hutchinson Cancer Center,68,False
German Academic Scholarship Foundation,68,False
NBFC,68,False
Schmidt Ocean Institute,68,False
BESC,68,False
NBAIM,68,False
PHRC,68,False
EKFS,68,False
VUB,68,False
Shanghai Shenkang Hospital Development Center,68,False
CEM,68,False
funding from the National Natural Science Foundation,68,False
Kansas Medical Center,68,False
Harvard Foundation,68,False
Harvard Stem Cell Institute,68,False
Tokyo Institute,68,False
CESNET,68,False
ENG,68,False
HLA,68,False
IDEA,68,False
GAANN,68,False
Danish Natural Science Research Council,68,True
Jonsson Comprehensive Cancer Center,67,False
CMV,67,False
Tumor Foundation,67,False
POWR,67,False
IDUB,67,False
Charles University Research Centre,67,False
JPM,67,False
KWS,67,False
OARDC,67,False
GUS,67,False
MJH,67,False
FORTE,67,False
Belgian Foundation,67,False
a grant from the German Research Foundation,67,True
Trond Mohn Foundation,67,False
National Institute of Allergy and Infectious Diseases,67,True
CBM,67,False
DYNAMO,67,False
States Agency,67,False
ARPA,67,False
RCR,67,False
University Cancer Research Fund,67,False
JLM,67,False
Areces Foundation,67,True
National Health Research Institute,67,False
Medical Research Council Centre,67,True
National Institute of General Medical Sciences from the National Institute,67,False
Innovation Centre,67,False
EEC,67,True
MRB,67,False
UCSB,67,False
ISMMS,67,False
FSHD,67,False
ECH,67,True
Wallenberg Foundation,67,False
RCC,67,False
IPM,67,False
NDSEG,67,False
ARF,67,False
GIZ,67,False
JCC,67,False
MAT,67,False
CIPSM,67,False
NCT,67,False
BPI,67,False
Indonesian Ministry,66,False
Norwegian Agency,66,False
grants from the Department,66,False
Carnegie Trust,66,False
JNL,66,False
NEU,66,True
SANTHE,66,False
PAL,66,False
The National Research Council,66,True
Spanish Society,66,False
Ragon Institute,66,False
Royal Institute,66,False
Shanghai Frontiers Science Center,66,False
KID,66,False
Maurice Wilkins Centre,66,False
European Hematology Association,66,True
Suzuken Memorial Foundation,66,False
Conservation Agency,66,False
CACMS,66,False
Gates Cambridge Trust,66,False
BIOSS,66,False
Sidney Kimmel Foundation,66,False
UOS,66,False
FBN,66,False
AKS,66,False
GRS,66,False
AGL,66,False
Kuwait Foundation,66,False
REN,66,False
JML,66,False
MURI,66,False
Australia Research Council,66,True
ITMS,66,False
JEC,66,True
LVRI,66,False
BINF,66,False
CJM,66,False
Energy Biosciences Institute,66,False
MSM,66,False
New Zealand Foundation,66,False
CORFO,66,False
PJB,65,False
Saskatchewan Health Research Foundation,65,False
NST,65,True
QYZDJ,65,False
UPE,65,False
KFZD,65,False
OCENW,65,False
Pendleton Charitable Trust,65,False
DMID,65,False
IPK,65,False
FSR,65,False
Ohio Supercomputer Center,65,False
SMK,65,False
JPS,65,False
Tampere Tuberculosis Foundation,65,False
CAH,65,False
MARS,65,False
Postdoctoral Foundation,65,False
FES,65,False
JCP,65,False
Cooperative Research Program,65,False
CMP,65,False
EAGER,65,False
Energy Bioenergy Research Center,65,False
Jiangsu Provincial Health Commission,65,True
CMD,65,False
Municipal Education Commission,65,False
TAMU,65,False
Cooperative Research Centre,65,False
Joint Research Fund,65,False
Global Fund,65,False
STOP,65,False
Social Fund,65,False
La Jolla Institute,65,False
Wilhelm Sander Foundation,65,False
ACP,65,False
IBN,65,False
UTHSC,65,False
RPPA,65,False
Carver Charitable Trust,65,False
FGCZ,65,False
CCM,65,False
Education Fund,65,False
SCHI,65,False
STSM,65,False
GENEVA,65,False
PAR,65,False
Mathers Charitable Foundation,65,False
FACCE,65,False
French Institute,65,False
Cole Foundation,65,False
PROEX,65,False
PIF,65,False
BBB,65,False
AMT,65,False
NAI,65,False
AIL,64,False
Science and Technology Department,64,True
DAL,64,False
ARES,64,False
CANCER,64,False
GLOBAL,64,False
WKJ,64,False
BBSRC Institute Strategic Program,64,False
SAN,64,False
NIWA,64,False
National Science and Technology Development Agency,64,True
ACIAR,64,False
MLST,64,False
RIS,64,False
MEM,64,False
CARES,64,False
Paul Scherrer Institute,64,False
Jeantet Foundation,64,False
SDSU,64,False
American Brain Tumor Association,64,False
EIC,64,False
CDF,64,False
MES,64,False
ADRC,64,False
Central European Institute,64,True
Maudsley Biomedical Research Centre,64,False
RTI,64,False
RLF,64,False
EMG,64,False
Joachim Herz Foundation,64,False
STE,64,False
Child Health Research Institute,64,False
PIE,64,False
HEAL,64,True
DRS,64,False
German Society,64,False
Endowment Fund,64,False
Krembil Foundation,64,False
The Novo Nordisk Foundation Center,64,False
DSF,64,False
YIP,64,False
GST,64,False
SGS,64,False
Danish Medical Research Council,64,True
Samuel Waxman Cancer Research Foundation,64,False
CIML,64,False
ECMC,64,True
LSHB,64,False
IJCI,64,False
Alan Turing Institute,64,False
Lee Moffitt Cancer Center,63,False
The Special Fund,63,True
WHOI,63,False
BON,63,False
Seed Fund,63,False
Zayed Species Conservation Fund,63,True
EXPL,63,False
FIO,63,False
Beijing Municipal Health Commission,63,False
MST,63,False
JAM,63,False
CSR,63,False
Publication Fund,63,False
CIBIO,63,False
ARP,63,False
Ichiro Kanehara Foundation,63,False
RRP,63,False
Southwestern Medical Center,63,False
COPD,63,False
a grant of the Korea Health Technology R&D Project through the Korea Health Industry Development Institute,63,True
NIHR Cambridge Biomedical Research Centre,63,True
DGD,63,False
Vallee Foundation,63,False
EMM,63,False
The European Commission,63,True
DSC,63,False
BRI,63,False
Helmholtz Center,63,False
DEM,63,False
PPSUS,63,False
GCA,63,False
VUMC,63,False
JLR,63,False
Kobayashi Foundation,63,False
MEB,63,False
PCSIRT,63,False
The Thailand Research Fund,63,False
Dunhill Medical Trust,62,False
NPRC,62,False
PNCDI,62,False
Postdoctoral Fund,62,False
HUS,62,False
Hospital Research Foundation,62,False
SFC,62,True
MCL,62,False
KMS,62,False
PTI,62,False
BRNS,62,False
IRIS,62,False
ENV,62,False
SJL,62,False
RFO,62,False
UNDP,62,False
Lung Institute,62,False
SML,62,False
JLS,62,False
National Biodiversity Future Center,62,False
The National Council,62,True
Joint Institute,62,False
WCM,62,False
Sylvester Comprehensive Cancer Center,62,False
WOS,62,False
WISE,62,False
Belgian American Educational Foundation,62,False
MPM,62,False
MGS,62,False
Beckman Institute,62,True
DRM,62,False
ONE,62,False
CLC,62,False
German National Academic Foundation,62,False
Biomedical Research Center,62,False
MET,62,False
HZAU,62,False
CDB,62,False
JJC,62,False
KRF,62,False
China National Center,62,False
RMN,62,False
ENGAGE,62,False
FQRNT,62,False
CSO,62,False
CCLG,62,False
Nuffield Foundation,62,False
IGC,62,False
ABRC,61,False
NIH Common Fund,61,True
CEPID,61,False
PRODEP,61,False
PCE,61,False
Biology Centre,61,False
CPI,61,False
SCU,61,False
Zhejiang Joint Fund,61,False
Development Association,61,False
MULTI,61,False
ALWOP,61,False
Institutional Fund,61,False
CTA,61,False
SMB,61,False
Allen Discovery Center,61,False
NEB,61,False
HOPE,61,False
MAA,61,False
Research Institute Foundation,61,False
NCSU,61,False
UTS,61,True
DBU,61,False
Rockefeller Foundation,61,False
ZIC,61,False
CNB,61,False
Norwegian Ministry,61,False
IAF,61,False
SGF,61,False
AGA,61,False
BSCRC,61,False
MMM,61,False
SPARK,61,False
SAL,61,False
FONCYT,61,False
ECHO,61,True
Wadsworth Center,61,False
ESR,61,False
XDYC,61,False
Flora Hewlett Foundation,61,False
XII,61,False
Henry Dreyfus Foundation,61,False
KSA,61,False
LAS,61,False
GDS,61,False
ANPCYT,61,False
Tata Institute,61,False
PIOF,61,False
CGL,61,False
The Israel Science Foundation,61,False
AMAAS,61,False
Swedish Agency,61,False
FSH,61,False
Robertson Foundation,61,False
FSU,61,False
ACTION,60,False
CAD,60,False
JSM,60,False
Beth Israel Deaconess Medical Center,60,False
IVADO,60,False
Chulalongkorn University Fund,60,False
NIH National Institute,60,True
ZDBS,60,False
NLHPC,60,False
Jiangxi Provincial Natural Science Foundation,60,True
GAC,60,False
MARE,60,False
Hong Kong Institute,60,False
National Natural Science Foundation of China,60,True
VIEP,60,False
Ludwig Fund,60,False
Biodiversity Research Center,60,False
LINK,60,False
Danish Center,60,False
JIN,60,False
BNL,60,False
JMA,60,False
CIRG,60,False
AME,60,True
Tertiary Education Trust Fund,60,False
HAAFS,60,False
an Australian National Health and Medical Research Council,60,True
Research Support Foundation,60,False
Social Science Foundation,60,False
STRI,60,False
grants from the Natural Sciences and Engineering Research Council,60,True
Canon Foundation,60,False
FRB,60,False
World Cancer Research Fund,60,False
ZIM,60,False
Associate Laboratory Institute,60,False
ASRT,60,False
SVA,60,False
Carver Biotechnology Center,60,True
Education Commission,60,False
PAPES,60,False
Collaborating Centre,60,False
New York Genome Center,60,False
HUN,60,True
CIM,60,False
Thrasher Research Fund,60,False
LBNL,60,False
JMP,60,False
SMF,60,False
Sinai Medical Center,60,False
EQB,60,False
BEC,60,True
NBIC,60,False
IIF,60,False
OMICS,60,False
YFP,60,False
FNS,60,False
Kettering Cancer Center,60,False
Swiss National Supercomputing Centre,60,False
IRCM,59,False
a Discovery Grant from the Natural Sciences and Engineering Research Council,59,True
Ningbo Natural Science Foundation,59,False
UNH,59,False
JCCC,59,False
CEIRR,59,False
RCB,59,False
NUHSRO,59,False
FLA,59,False
CRL,59,False
Zhejiang Natural Science Foundation,59,False
Netherlands Proteomics Centre,59,False
Social Sciences and Humanities Research Council,59,True
EIT,59,False
Fox Chase Cancer Center,59,False
LSH,59,False
German Research Center,59,False
BASAL,59,False
LSM,59,False
Michigan Institute,59,False
Translational Genomics Research Institute,59,False
EDF,59,False
Flight Attendant Medical Research Institute,59,False
NDA,59,True
FAFU,59,False
American Institute,59,False
RED,59,False
a grant from the Swiss National Science Foundation,59,False
French Muscular Dystrophy Association,59,False
DAC,59,False
FPA,59,False
JLD,59,False
AWI,59,False
UTM,59,False
Africa Joint Research Center,59,False
Agricultural Research Center,59,False
MAD,59,False
MJG,59,False
Beijing Genomics Institute,59,False
APM,59,False
CIMR,59,False
Ontario Brain Institute,59,False
CERIT,59,False
QYZDY,59,False
Noble Research Institute,59,False
NKRDPC,59,False
RII,58,False
Dutch Diabetes Research Foundation,58,False
MMS,58,False
Hubrecht Institute,58,True
DKH,58,False
NNCI,58,True
KEITI,58,False
ADEME,58,False
LIA,58,False
JAG,58,False
Whitehall Foundation,58,False
SRTA,58,False
BIS,58,False
PJK,58,False
Graduate Innovation Fund,58,False
SIA,58,False
MIST,58,False
MARC,58,False
RJB,58,False
Training Center,58,False
AAQ,58,False
Burroughs Welcome Fund,58,False
Pittsburgh Supercomputing Center,58,False
CRA,58,False
SAC,58,False
CJB,58,False
NMD,58,False
PMU,58,False
Duke Center,58,False
AVL,58,False
FBI,58,False
Natural Science and Engineering Research Council,58,True
CEB,58,False
ALA,58,False
MPH,58,False
Rhodes Trust,58,False
Winship Cancer Institute,58,False
CAMP,58,False
University Cancer Center,58,False
ODNI,58,False
The Medical Research Council,58,True
MJP,58,False
CSCS,58,False
FTD,58,False
BWH,57,False
Science Research Foundation,57,False
Rodney Williams Memorial Foundation,57,False
BII,57,False
NBAF,57,False
Egyptian Ministry,57,False
PDTIS,57,False
TCS,57,False
MMV,57,False
PKU,57,False
SLL,57,False
AJS,57,False
JMW,57,False
The Swedish Cancer Society,57,False
FIR,57,False
CCA,57,False
JDM,57,False
RNM,57,False
FOE,57,False
MCD,57,False
CJH,57,False
Cultivation Fund,57,False
MLW,57,False
NIPGR,57,False
PSF,57,False
MEF,57,False
SIM,57,False
Strategic Science Investment Fund,57,False
YSBR,57,False
Leukaemia Foundation,57,True
Swedish Environmental Protection Agency,57,True
FRANCE,57,False
Asan Medical Center,57,False
ABA,57,False
SRG,57,False
Jahnsson Foundation,57,False
MNESYS,57,False
SBE,57,False
ALG,57,False
Imaging Centre,57,False
an Energy Frontier Research Center,57,False
AFRL,57,False
Showalter Research Trust,57,False
The Leverhulme Trust,57,False
PPI,57,False
BONFOR,57,False
BMWFW,57,False
Diabetes Association,57,False
Japan Racing Association,57,False
Data Center,57,False
NTUH,57,False
Biomedical Research Institute,57,False
The Naito Foundation,57,False
ARIS,57,False
Moffitt Cancer Center,57,False
AICR,57,False
Cancer Science Institute,57,False
SCORE,57,False
LIPI,57,False
DAB,57,False
Hirschl Trust,57,False
CBG,57,False
Top Institute,57,False
CTU,57,False
EMBRC,56,False
Swiss National Fund,56,False
PRIMUS,56,False
IMM,56,False
Africa Centre,56,False
Gurdon Institute,56,False
National Sciences Foundation,56,False
USNM,56,False
National Natural Foundation,56,False
AFHSD,56,False
EPI,56,False
PLN,56,False
SEI,56,False
Caixa Foundation,56,False
Norwegian Sequencing Centre,56,True
State Scholarship Fund,56,False
Cancer Centre,56,False
Binational Science Foundation,56,False
IRACDA,56,False
IDG,56,False
Augustinus Foundation,56,False
SCC,56,False
Jane and Aatos Erkko Foundation,56,False
Finnish Cancer Foundation,56,False
Scholarship Foundation,56,False
TURSP,56,False
RMS,56,False
DBM,56,False
MIDAS,56,False
Spanish Research Agency,56,False
CMMC,56,False
Susan Smith Family Foundation,56,False
MICA,56,False
ASU,56,False
Smith Charitable Trust,56,False
ICMJE,56,False
The Spanish Ministry,56,False
PAH,56,False
DAR,56,False
SJC,56,False
Big Data Institute,56,False
UPR,56,False
Flemish Supercomputer Center,56,False
Stanley Center,56,False
FNU,56,False
DFT,56,False
Melanoma Research Foundation,56,False
Maritime Cooperation Fund,56,False
JDS,56,False
State Education Ministry,56,False
Mater Foundation,56,False
The European Research Council,55,True
SIBS,55,False
ADF,55,False
LUC,55,False
Mercatus Center,55,False
HBC,55,False
AKC,55,False
Biodiversity Institute,55,False
EMC,55,False
National Research Center,55,False
EVO,55,False
and Wellcome Trust,55,True
NAHEP,55,False
World Wildlife Fund,55,False
DECIT,55,True
Biotechnology Center,55,True
Guangdong Joint Fund,55,False
Research Society,55,False
EHA,55,False
KPQ,55,False
SKLRD,55,False
Imaging Center,55,False
grants from the Fund,55,False
DVM,55,False
VISN,55,False
JSB,55,False
CRN,55,False
Pawsey Supercomputing Centre,55,False
Stanford Cancer Institute,55,False
ABS,55,False
TECH,55,True
DATA,55,False
BLR,55,False
JTF,55,False
JEOL,55,False
ARM,55,False
PCI,55,False
ASB,55,False
NYC,55,False
Styrian Business Promotion Agency,55,False
Testing Center,55,False
ATP,55,False
Spanish Institute,55,False
IMG,55,False
Nakajima Foundation,55,False
MATLAB,55,False
BCN,55,False
STARR,55,False
Multiple Myeloma Research Foundation,55,False
JLG,55,False
Alfred Taubman Medical Research Institute,55,False
Guangdong Medical Research Foundation,55,False
BAM,55,False
ANL,55,False
POC,55,False
Harbin Institute,55,False
Korea Research Foundation,55,False
DDIG,55,False
SWE,55,False
Newcastle Biomedical Research Centre,55,False
SJK,55,False
MCM,55,False
ERF,55,False
ASTF,55,False
Flemish Fund,55,False
Medical Research Center,54,False
Equipment Center,54,False
Competence Center,54,False
ZFRI,54,False
ALCA,54,False
PROEP,54,False
DIPG,54,False
IPEV,54,False
INC,54,False
Beijing Xisike Clinical Oncology Research Foundation,54,False
UBS,54,False
Arthritis National Research Foundation,54,False
Karst Science Research Center,54,False
GEOMAR,54,False
JDC,54,False
RHUS,54,False
Belgian Fund,54,False
RUN,54,False
AAG,54,False
NAT,54,True
MAK,54,False
MIN,54,False
New Jersey Health Foundation,54,False
CDS,54,False
Wellcome Trust and Royal Society,54,True
HCHS,54,False
Asan Institute,54,False
SAG,54,False
TRC,54,False
IITA,54,False
AUC,54,False
SKLP,54,False
MBL,54,False
JAP,54,True
CCTS,54,False
GCF,54,False
AHS,54,False
BIOS,54,False
Kenneth Rainin Foundation,54,False
Keck Center,54,True
DGM,54,False
CHESS,54,False
RLM,54,False
Atlantic Canada Opportunities Agency,54,False
Hunan Provincial Innovation Foundation,54,True
CMA,54,False
UKCRC,54,False
VLSCI,54,False
BOLD,54,False
OBER,54,False
Research Initiative Fund,54,False
grants from the Medical Research Council,54,True
Allan Wilson Centre,54,False
a Leverhulme Trust,53,False
Australian Government Research Training Program,53,False
Swiss Cancer Research Foundation,53,False
British Ecological Society,53,True
NRT,53,False
