name,count,is_known
HTE,10,False
Nihon Foundation,10,True
KOSE,10,False
Valour Foundation,10,False
ERNEST,10,False
National Biomedical Foundation,10,False
MYG,10,False
China National Health Development Research Center,10,False
ETRI,10,False
Care Research University College London Hospitals Biomedical Research Centre,10,False
Collaborative Innovation Centre,10,False
FACES,10,False
Thompson Foundation,10,False
Otsuka Toshimi Scholarship Foundation,10,False
intramural research program of the National Institute,10,False
CCEM,10,False
ROL,10,False
WJH,10,False
Plant Science Centre,10,False
LCA,10,False
ESCAPE,10,False
Beijing Medical Award Foundation,10,False
NIDM,10,False
BMFZ,10,False
Rothschild Foundation,10,False
DISC,10,False
EFRC,10,False
TJN,10,False
Hertz Foundation,10,False
research grants from the National Key Research and Development Program,10,False
TSLD,10,False
National Nature Scientific Foundation,10,False
CATCH,10,False
Agricultural Research Institute,10,False
Funding Japan Society,10,False
Research Training Centre,10,False
The Japan Prize Foundation,10,False
National Alopecia Areata Foundation,10,True
NAAF,10,False
Lee Hysan Foundation,10,False
ABIES,10,False
National Institute on Minority Health and Health Disparities,10,False
CLIMA,10,False
IBSA,10,False
SARDI,10,False
Scientific Research Fund of Hunan Provincial Education Department,10,True
grants from the China Postdoctoral Science Foundation,10,False
awards from the National Science Foundation,10,False
NLR,10,False
FVB,10,False
WOAH,10,False
CMNH,10,False
GENIAL,10,True
CMIF,10,False
LWH,10,False
DLF,10,False
GROWTH,10,False
POF,10,False
Retinal Research Foundation,10,False
GNM,10,False
Cincinnati Cancer Center,10,True
Jiangsu Postdoctoral Science Foundation,10,False
CDH,10,False
LDG,10,False
grant from the Russian Science Foundation,10,False
CTCF,10,False
Sulzberger Columbia Genome Center,10,False
Shanxi Provincial Health Commission,10,True
HEV,10,False
PhRMA Foundation,10,False
TKN,10,False
Applied Research Foundation,10,False
Internal Research Fund,10,False
TIME,10,False
LPM,10,False
HRJ,10,False
CCAH,10,False
NFI,10,False
QST,10,False
BKB,10,False
RHLCCC,10,False
Monash Institute,10,False
BGD,10,False
a grant from the Basic Science Research Program through the National Research Foundation,10,False
SPK,10,False
KNB,10,False
Youth Scientific Research Fund,10,False
Research Computing Centre,10,False
CUCRID,10,False
RSCA,10,False
CMPP,10,False
MPEG,10,False
PROSUL,10,False
TRN,10,False
RHEM,10,False
KJV,10,False
Heart Institute,10,False
AYS,10,False
an MRC Program,10,True
The Alimentary Pharmabiotic Centre,10,False
IRCN,10,False
KJYJ,10,False
ULI,10,False
Whitaker Foundation,10,False
Manitoba Foundation,10,False
ULPGC,10,False
AGEP,10,False
Spanish Ministry of Economy and Competitiveness,10,True
DSE,10,False
a Research Council,10,True
CNCSIS,10,False
VIRGO,10,False
COMRA program,10,False
MASEM,10,False
Emory Center,10,False
Cellular Imaging Center,10,False
VPB,10,False
IMBB,10,False
CPW,10,False
THO,10,False
SFM,10,False
College Natural Science Foundation,10,False
Oxford Particle Imaging Centre,10,False
KDA,10,False
RFK,10,False
Oil Crops Research Institute,10,False
BNBI,10,False
CGP,10,False
TJA,10,False
SVE,10,False
funds of the Federal Ministry,10,False
a grant from the KRIBB Research Initiative Program,10,False
New England Primate Research Center,10,False
Health Association,10,False
CKM,10,False
GREEEN,10,False
Sister Institution Network Fund,10,False
ADT,10,False
APBC,10,False
GGS,10,False
grants from the Major State Basic Research Development Program,10,False
ZSL,10,False
GIC,10,False
GAK,10,False
OMV,10,False
CEPIA,10,False
Tyne Foundation,10,False
Norwegian Agricultural Agreement Research Fund,10,False
NBRI,10,False
RHN,10,False
GFT,10,False
a grant from the United States Department,10,False
RFH,10,False
WIL,10,False
CLI,10,False
LPF,10,False
PRU,10,False
DPN,10,False
BC Cancer Foundation,10,False
PNW,10,False
Sydney Foundation,10,False
EEZ,10,False
ECP,10,True
OFCCR,10,False
JJA,10,False
AWARE,10,False
MRC program,10,True
SMAC,10,False
FFM,10,False
ZOONET,10,False
PCFA,10,False
EMJ,10,False
Hector Foundation,10,True
JHR,10,False
DCJ,10,False
Thai Red Cross Society,10,False
OPPF,10,False
CDV,10,False
Private Foundation,10,False
SKH,10,False
PNL,10,False
Stanford Linear Accelerator Center,10,False
Research Fellowships of the Japan Society,10,False
IBG,10,False
IBE,10,False
LGP,10,False
LLR,10,False
Farmer Family Foundation,10,False
NOD,10,False
GRG,10,False
FMK,10,False
Shanghai Municipal Agriculture Commission,10,False
AZR,10,False
YGRC,10,False
Pennsylvania Game Commission,10,True
CARDS,10,False
BIOL,10,False
NJL,10,False
TGE,10,False
SKIN,10,False
AAIR,10,False
a Bill and Melinda Gates Foundation,10,True
LOCAL,10,False
grants from the British Heart Foundation,10,False
FEN,10,False
Doctorial Innovation Fund,10,False
Kyungpook National University Research Fund,10,False
Leeds Institute,10,False
Wellcome Trust Center,10,True
BIQ,10,False
ORION,10,False
HIE,10,False
Great Lakes Fishery Trust,10,False
CSMCRI,10,False
Fuxi Foundation,10,False
Falk Medical Research Trust,10,False
Brown Cancer Center,10,False
TCW,10,False
RARAF,10,False
LIG,10,False
MARP,10,False
TALEN,10,False
Donna Foundation,10,False
PBF,10,False
Norwegian Polar Institute,10,False
MRMC,10,False
Predolin Foundation,10,False
Experimental Cancer Centre,10,False
MEDDTL,10,False
NRNB,10,False
LSBM,10,False
Systematic Research Fund,10,False
SVM,10,False
ESK,10,False
discretionary fund,10,False
NIHS,10,True
a fellowship from the Swiss National Science Foundation,10,False
State Key Development Program,10,False
The Netherlands Ministry,10,False
grant from the Department,10,False
Framework Program,10,False
FOP,10,False
Hungarian National Scientific Research Fund,10,False
INEA,10,False
RLO,10,False
IMA,10,False
Basel Research Centre,10,False
MEFO,10,False
Frankel Cardiovascular Center,10,False
BSRF,10,False
CRLR,10,False
Psoriasis Foundation,10,False
Genome Sequencing Center,10,True
SIOP,10,False
ESTEC,10,True
FJA,10,False
TIRCON,10,False
YNF,10,False
SEAP,10,False
Agricultural Genome Center,10,False
FAUT,10,False
Kellogg Foundation,10,False
"Biological Sciences Research
Council",10,True
BOLNET,10,False
Cornell University Center,10,False
TAT,10,False
RGG,10,False
FEHH,10,False
AWE,10,False
CEREGE,10,False
SASS,10,False
Washington University Digestive Diseases Research Core Center,10,False
CEPH,10,False
Cades Foundation,10,False
CENBAM,10,False
EOC,10,False
ELW,10,False
Cancer Research UK,10,False
Malacological Society,10,False
Pritzker Neuropsychiatric Disorders Research Fund,10,True
BASIS,10,False
Miguel Servet Program,10,False
VIPER,10,False
HNP,10,False
PGSC,10,False
MAAP,10,False
AURIC,10,False
Spanish Biomedical Research Centre,10,False
Zhejiang Provincial Medical Scientific Research Foundation,10,True
KKM,10,False
DWL,10,False
KTIA,10,False
TSK,10,False
Steven Spielberg Discovery Fund,10,False
United States Department of Agriculture National Institute of Food and Agriculture,10,False
AWB,10,False
Canadian Society,10,False
MSCRFE,10,False
OCCAMS,10,False
Italian Neuroblastoma Foundation,10,True
National institute,10,True
Chinese National Natural Science Fund,10,False
NCST,10,False
CHARMM,10,False
ASMA,10,False
International Vaccine Institute,10,False
Pittsburgh Cancer Institute,10,False
JHB,10,False
Shanghai Natural Science Fund,10,False
UMSA,10,False
a grant of the Dutch Technology Foundation,10,True
CSN,10,False
Hungarian National Science Foundation,10,False
North Texas Health Science Center,10,False
FHP,10,False
Cambridge Advanced Imaging Centre,10,False
Resources Development Fund,10,False
RPGIN,10,False
DBC,10,False
Jain Foundation,10,False
Smithsonian Conservation Biology Institute,10,True
University of Vermont Cancer Center,10,False
Nordic Centre,10,False
PTG,10,False
ICRC,10,False
HMZ,10,False
Energy Fund,10,False
ERDC,10,False
NPGS,10,False
LNA,10,False
Hirschl Charitable Trust,10,False
NRCPB,10,False
UDSC,10,False
VAMC,10,False
a fellowship from the China Scholarship Council,10,True
INFECT,10,True
The Marine Institute,10,False
THALIS,10,False
Cooperative Research Center,10,False
BOARD,10,False
WFR,10,False
KTK,10,False
TNA,10,False
Remington Kellogg Fund,10,False
This work was supported by the Israel Science Foundation,10,False
DROPSA,10,False
SMZ,10,False
VCI,10,False
Population Research Center,10,False
grants from the United States Department,10,False
Caenorhabditis Genetics Centre,10,False
GDRE,10,False
Aichi Cancer Research Foundation,10,False
LES,10,False
Saskatchewan Canola Development Commission,10,False
JAEA,10,False
The Danish Agency,10,False
The Volkswagen Foundation,10,False
PERU,10,False
a research fellowship from the Council,10,True
NICHHD,10,False
YLW,10,False
VRS,10,False
Core Facility Center,10,False
Infectious Diseases Institute,10,True
Wellcome Trust and the Medical Research Council,10,True
TRIO,10,False
European Commission Seventh Framework Program,10,True
The Strategic Research Foundation,10,False
FCMH,10,False
IIRR,10,False
FORSYS,10,False
Hundred Talents Program,10,False
CEGEN,10,False
Open Access fund of the Leibniz Association,10,False
CERVA,10,False
FIELD,10,False
Natural Sciences Engineering Research Council,10,True
UHH,10,False
TEH,10,False
The Volcani Center,10,False
EPIG,10,False
KGCS,10,False
KFG,10,False
Kansas General Research Fund,10,False
UMI,10,False
Finnish Brain Foundation,10,False
Virginia Cancer Center,10,True
NUFFIC,10,False
EMRP,10,False
Netherlands Society,10,False
Minnesota Environment and Natural Resources Trust,10,False
Off Discretionary Fund,10,False
RISC,10,False
ZIKA,10,False
Family Ernfors Fund,10,False
Dalio Foundation,10,False
CSGID,10,False
National Key Technology Support Program,10,True
GFRP,10,False
Cystinosis Research Foundation,10,False
Stem Cell Research Center,10,False
SSGAC,10,False
a Cancer Research UK Program,10,False
UPEC,10,True
SRMRC,10,True
KJO,10,False
Applebaum Foundation,10,False
Thematic Research Fund,10,False
Flow Cytometry Center,10,False
Keio University Medical Science Fund,10,False
DMZ,10,False
Karolinska Institute Foundation,10,False
European Union fund,10,True
PGG,10,False
Plant Biosecurity Cooperative Research Centre,10,True
SFN,10,False
ICMG,10,False
SBB,10,False
WJJ,10,False
TRU,10,True
JEAI,10,False
TTT,10,False
WBW,10,False
TFO,10,False
Showa Seitoku Memorial Foundation,10,False
QTRAP,10,False
Basel Plant Science Center,10,False
SGW,10,False
Nepean Institute,10,False
The French Ministry,10,False
NUFU,10,False
Caribbean Primate Research Center,10,False
DHU,10,False
TVM,10,False
Wild Sheep Foundation,10,False
Russian Science Support Foundation,10,False
GIST Research Institute,10,False
MPMV,10,False
BBCS,10,False
CIMBA,10,False
NCRN,10,False
DDHK,10,False
PMEL,10,False
Biological Institute,10,False
Infection Defense Center,10,True
BUAA,10,False
West Virginia University Health Sciences Center,10,True
MHW,10,False
VGN,10,False
FELLOW,10,False
SWMJ,10,False
RTL,10,False
CWS,10,False
IMLS,10,False
Family Planning Commission Fund,10,False
Australian Orchid Foundation,10,False
Florida Informatics Institute,10,False
Research Encouragement Fund,10,False
EEI,10,False
NDD,10,False
BBW,10,False
TOPERS,10,False
INSEAD,10,False
HPAI,10,False
Kyoto University Live Imaging Center,10,False
NARI,10,False
SANAP,10,False
DECIDE,10,True
GRH,10,False
a Starting Grant from the European Research Council,10,True
SKC,10,False
IPSR,10,False
Natural Sciences Research Institute,10,False
POPW,10,False
Life Processes Institute,10,False
GIABR,10,False
NIHR Respiratory Disease Biomedical Research Unit at the Royal Brompton and Harefield NHS Foundation Trust,10,True
LVW,10,False
MASSIF,10,False
Sunshine Charitable Foundation,10,False
funds from National Institute,10,False
Romanian Executive Agency,10,True
SEES,10,False
ATAAS,10,False
Pablove Foundation,10,False
Orphan Disease Center,10,False
SLV,10,False
Antimicrobial Chemotherapy Foundation,10,False
Utrecht Institute,10,True
Beef Enhancement Fund,10,False
IDBR,10,False
DTB,10,False
Advanced Science Institute,10,False
Save Our Seas Foundation,10,False
JNI,10,False
NSCC,10,False
Collaborative Crystallization Centre,10,False
and the European Research Council,10,True
Ryan Foundation,10,False
DIUFRO,10,False
DWE,10,False
Henan Province Natural Science Planning Fund,10,False
grants from the Chinese Ministry,10,False
DOTSUT,10,False
NHMRC program,10,True
Myasthenia Gravis Foundation,10,True
SENTAN,10,False
MRCO,10,True
Taronga Conservation Society,10,False
Orchid Society,10,False
Ministerio de Ciencia,10,True
PROMOS,10,False
Swedish Medical Society,10,False
EEL,10,False
NABU,10,False
Slovak Ministry,10,False
LKAS,10,False
Bangladesh Agricultural Research Council,10,True
ZMT,10,False
funds from the NCI Breast SPORE program,10,True
PKM,10,False
PUCP,10,False
IUEPPR,10,False
UNTHSC,10,False
COGITO,10,False
KDL,10,False
Medical Research Council UK and the Wellcome Trust,10,True
Hyperoxaluria Foundation,10,False
UNSAAC,10,False
Tegger Foundation,10,False
Florida Biodiversity Institute,10,False
ZNZ,10,False
MOHLTC,10,False
TMN,10,False
Swiss Association,10,False
GCMS,10,False
KRAB,10,False
JESOR,10,False
Key Technologies R&D Program of the National Ministry,10,True
GOSHCC,10,False
Spondylitis Association,10,False
Key Project of the National Natural Science Foundation,10,True
CUBE,10,False
Lund University Medical Faculty Foundation,10,False
WATBIO,10,False
AMPK,10,False
SYKE,10,False
Fraunhofer Institute,10,False
research grants from the Swedish Research Council,10,True
General Insurance Association,10,False
BWS,10,False
SIL,10,False
MCCA,10,False
NIRRH,10,False
LCMV,10,False
ABMM,10,False
YIRG,10,False
VLSI,10,False
Shenzhen Foundation,10,False
GBMR,10,False
Graduate Institute,10,False
UNG,10,True
DGIS,10,False
SHIC,10,False
Louisville Center,10,False
GVC,10,False
IIHR,10,False
MBSMAT,10,False
Experimental Arthritis Treatment Centre,10,False
French Space Agency,10,False
Emma Winters Foundation,10,False
National Natural Science Foundation Program,10,False
National Blood Foundation,10,False
FRESH,10,False
VKE,10,False
Taiwan Joint Innovation Centre,10,False
SPEAKS,10,False
JKW,10,False
ICUB,10,False
UES,10,False
Li Dak Sum Yip Yio Chin Kenneth Li Marine Biopharmaceutical Development Fund,10,True
CFSA,10,False
Shanxi Province Foundation,10,False
HMB,10,False
UNEP,10,False
HDBR,10,False
MOV,10,False
STARCS,10,False
POL,10,False
ODAS,10,False
MUII,10,False
JRO,10,False
CENP,10,False
MICROB,10,False
National Natural Youth Science Foundation,10,False
DHM,10,False
European Renal Association,10,True
Korean Research Institute,10,False
AWT,10,False
Brain Aneurysm Foundation,10,True
Technology Development Center,10,True
Smithsonian Environmental Research Center,10,True
KOTK,10,False
Edward Mallinckrodt Foundation,10,False
AGD,10,False
Swedish Medical Association,10,False
China Scholarship Council Foundation,10,True
Lurie Cancer Center,10,False
KIKA,10,False
KMUH,10,False
Dreyfus Foundation,10,False
Mostyn Family Foundation,10,False
This work was supported by Howard Hughes Medical Institute,10,True
Arizona Alzheimers Disease Core Center,10,False
HUVEC,10,True
The Wolfson Foundation,10,False
Ziegler Foundation,10,False
Natural Science Center,10,False
Pulmonary Hypertension Association,10,False
UIM,10,False
ODP,10,False
BIAS,10,False
MEDINA,10,False
KONAN,10,False
GAKUEN,10,False
CFAS,10,False
KCGEB,10,False
Walker Fund,10,False
FSL,10,False
OVPR,10,False
Victor Chang Cardiac Research Institute Innovation Centre,10,False
HADES,10,False
ANEEL,10,False
TRJ,10,False
UDELAR,10,False
Sciences Foundation,10,False
Beet Sugar Development Foundation,10,False
Guizhou Engineering Research Center,10,False
EMCV,10,False
EPM,10,False
SUDEP,10,False
CLIC,10,False
DVR,10,False
EPSRC Centre,10,False
TDG,10,False
Pew Foundation,10,False
COP,10,False
Special Program,10,True
AAW,10,False
Action Fund,10,False
OLA,10,False
BDW,10,False
PND,10,False
a discovery grant from the Natural Sciences and Engineering Research Council,10,True
CAFE,10,False
DWW,10,False
Initial Fund,10,False
MUN,10,False
HGI,10,False
CPCESU,10,False
HXL,10,False
BJG,10,False
EDA,10,False
DHVI,10,False
ENP,10,False
SARG,10,False
Western Ecological Research Center,10,True
PMID,10,False
NGEE,10,False
The Ohio State University Center,10,False
Alberta Machine Intelligence Institute,10,False
KRP,10,False
Gatorade Trust,10,False
Wright Foundation,10,False
ITCC,10,False
Brittany Regional Council,10,True
EFRD,10,False
Neil Charitable Trust,10,True
SKLEH,10,False
Research Support Fund,10,False
RDD,10,False
BRIP,10,False
SUTD,10,False
COVIM,10,False
Advanced Medical Research Center,10,False
American Psychological Association,10,False
Viertel Charitable Foundation,10,False
IMAXT,10,False
Beijing National Science Foundation,10,False
and in part by National Human Genome Research Institute,10,False
Mary Tu Foundation,10,False
PHF,10,False
COGGO,10,False
San Diego Digestive Diseases Research Center,10,False
BMF,10,False
SGCE,10,False
CISM,10,False
TBR,10,False
Wu Jieh Yee Charitable Foundation,10,False
Talents Research Initiation Fund,10,False
The Joint Fund,10,False
GYU,10,False
ADEK,10,False
Scotland Centre,10,False
Technion Institute,10,True
LMJ,10,False
Grass Foundation,10,False
Shamiri Institute,10,False
MEDI,10,True
TAME,10,False
Monash Biomedicine Discovery Institute,10,False
INESC,10,False
CESAR,10,False
WISS,10,False
Henan Association,10,False
EDIC,10,True
EEGA,10,False
Immunology Research Center,10,False
RWK,10,False
TIMID,10,False
ERUK,10,False
HEFI,10,False
MSNZ,10,False
Grace Science Foundation,10,False
PCG,10,False
WCL,10,False
Hong Kong Research Grant Council Collaborative Research Fund,10,True
Ludwig Cancer Research Foundation,10,False
SWY,10,False
Oxford British Heart Foundation Centre,10,False
German Research Fund,10,False
BJQ,10,False
The Grant Agency,10,False
ZDLSF,10,False
MAPP,10,False
TYH,10,False
The Beatson Institute,10,False
FMZ,10,False
RITTAL,10,False
Judy Marcus Family Foundation,10,False
HDRUK,10,False
HIFMB,10,False
Departmental Council,10,True
Polen Charitable Trust,10,False
Ratchadaphiseksomphot Matching Fund,10,False
Iowa Environmental Health Sciences Research Center,10,False
Okinaka Memorial Institute,10,False
National Natural Science Youth Fund,10,False
Ratchadapiseksompote Fund,10,False
National Natural Science Foundation,10,False
Infectious Diseases Center,10,True
iPS Cell Research Fund,10,False
VIZIER,10,False
SWCRF,10,False
WPT,10,False
CHIR,10,False
KMN,10,False
NEERI,10,False
Paraense Amazonia Foundation,10,True
Chad Tough Foundation,10,False
RVK,10,False
PVM,10,False
GBMI,10,False
YOZ,10,False
Hubei Provincial Health Commission Joint Fund,10,True
Vingroup Innovation Foundation,10,False
BJAST,10,False
Shark Conservation Fund,10,False
CCWA,10,False
COSS,10,False
The Flemish Cancer Society,10,False
Weizmann Data Science Research Center,9,False
DLBCL,9,False
Sackler Centre,9,False
Australia Centre,9,False
Rosensweig Genomics Center,9,False
DBD,9,False
Turku Bioscience Center,9,False
GAT,9,True
Natural Product Research Laboratory Biomedical Research Council,9,True
CRIBIQ,9,False
Biotechnology Centre,9,True
Francophone University Agency,9,False
German Cardiac Society,9,False
Thematic Excellence Program,9,False
National Ethnic Affairs Commission,9,False
AFYP,9,False
ETZ,9,False
UNE,9,False
SAPHIR,9,False
Momentum Program,9,False
Western Hospital Foundation,9,False
a Future Fellowship from the Australian Research Council,9,True
UMBC Department of Biological Sciences and the Howard Hughes Medical Institute,9,True
a fellowship from the Department,9,False
Digestive Health Foundation,9,False
Max Goldenberg Foundation,9,False
China National Key R&D Program,9,False
Germany Research Foundation,9,False
OUSD,9,False
GROOT,9,False
RSUE,9,False
Major Program of National Natural Science Foundation,9,False
Ernest Heine Family Foundation,9,False
New Brunswick Health Research Foundation,9,False
Telethon Trust,9,False
FLAS,9,False
IUBMB,9,False
grants and contracts from the National Institute,9,False
TAI,9,False
Marfan Foundation,9,False
KPM,9,False
XBQNXZ,9,False
Scientific Research Institute,9,False
RSTMH,9,False
NCOH,9,False
funds from the Italian Ministry,9,False
UNCG,9,False
UDL,9,False
NIAID Center,9,True
STWN,9,False
EKL,9,False
LIVES,9,False
RHB,9,False
OASIS,9,False
AOC,9,False
Koltzov Institute,9,False
SZTU,9,False
LKB,9,False
San Diego Foundation,9,False
Uganda Virus Research Institute,9,False
BVI,9,False
American Hearing Research Foundation,9,False
Singapore National Medical Research Council Centre,9,True
Shuidi Foundation,9,False
PME,9,False
Northeast Institute,9,False
INOFAR,9,False
IDSA,9,False
ABIMS,9,False
DGRIS,9,False
USHHS,9,False
NAL,9,True
NCPOR,9,False
OEC,9,True
LRY,9,False
a grant from the Social Sciences and Humanities Research Council,9,True
Lipedema Foundation,9,False
Owens Family Foundation,9,False
Swedish National Space Agency,9,False
BPP,9,False
GZST,9,False
ICTA,9,False
LCN,9,False
Research Startup Fund,9,False
KJL,9,False
JAO,9,False
DPCPSI,9,False
KSLA,9,False
IEM,9,False
KYO,9,False
YPC,9,False
Chilean Agency,9,False
GORE,9,False
MTAB,9,False
LRZ,9,False
NNCAS,9,False
PROICO,9,False
The Linnean Society,9,False
FPM,9,False
STRUCT,9,False
BCP,9,False
LRSV,9,False
Lurie Marks Family Foundation,9,False
PAPA,9,False
Young Foundation,9,False
ACORES,9,False
National Water Agency,9,False
Tokyo Metropolitan University Fund,9,False
Sabin Family Foundation,9,False
HARDAC,9,False
SEJI,9,False
Chinese Polar Scientific Strategy Research Fund,9,False
an NIH Encyclopedia of DNA Elements Mapping Center,9,True
PGW,9,False
TRON,9,False
Okawa Foundation,9,False
PNH,9,False
CBRN,9,False
China Excellent Young Scientists Fund,9,False
MSV,9,False
SENSE,9,False
Health Commission Foundation,9,False
grants from the Agricultural Science and Technology Innovation Program,9,True
CRSP,9,False
HED,9,False
EBA,9,False
National Health Commission Scientific Research Fund,9,False
IMBBC,9,False
FGR,9,False
WRCEVA,9,False
VVGS,9,False
NDT,9,False
Institute Research Fund,9,False
Normandy Regional Council,9,True
TSR,9,False
LKM,9,False
grants from the Science and Technology Program,9,True
GIAR,9,False
IRCC,9,False
EJK,9,False
Yangling Seed Industry Innovation Center,9,False
KCG,9,False
RAV,9,False
TZM,9,False
SNW,9,False
Norwegian Ministry of Health and Care Services and the Ministry,9,False
CHEST,9,False
BESS,9,False
CBRC,9,False
FBKS,9,False
Technologies Foundation,9,True
IOR,9,False
Veolia Foundation,9,False
ATIGE,9,False
UNIMIB,9,False
BHS,9,False
LYS,9,False
UT MD Anderson CCSG Radiation Oncology and Cancer Imaging Program,9,False
IMAC,9,False
GZMB,9,False
ATENEO,9,False
JPF,9,False
Southern California Environmental Health Sciences Center,9,True
BAGS,9,False
HKL,9,False
ARDF,9,False
UNA,9,False
Lions Cancer Foundation,9,False
NIMH Intramural Research Program,9,True
John Locke Trust Charitable Foundation,9,False
GACRC,9,False
LSII,9,False
Hjelt Foundation,9,False
DGW,9,False
ABD,9,False
CART,9,False
Paul Foster Family Foundation,9,False
TAX,9,False
Olvi Foundation,9,False
The Terry Fox Research Institute,9,False
FJL,9,False
GUSTO,9,False
Conrad Prebys Foundation,9,False
Guangdong Financial Fund,9,True
ROCHE,9,False
OPTIMA,9,False
PHRASE,9,False
CTFS,9,False
CBTN,9,False
Wisconsin Sea Grant Institute,9,False
SUMO,9,False
DLNR,9,False
Animal Behaviour Society,9,False
SEK,9,False
Seed Collaborative Research Fund,9,False
Connecticut Institute,9,True
SECAI,9,True
Lukuru Wildlife Research Foundation,9,False
CARA,9,False
Semel Institute,9,False
FMRP,9,False
ECC,9,True
GRR,9,False
Office of the Ministry,9,False
Shinryokukai General Incorporated Association,9,False
This research was funded by the Russian Science Foundation,9,False
ONCO,9,False
Samuel Freeman Charitable Trust,9,False
OAICE,9,False
by the Wellcome Trust,9,True
WMKF,9,False
Molecular Biology Society,9,True
Margaret Cancer Foundation,9,False
CMSR,9,False
International Medical Research Foundation,9,False
Paul Allen Family Foundation,9,False
the American Heart Association,9,False
ECE,9,True
Dartmouth Center,9,False
KISR,9,False
JJT,9,False
Philipson Foundation,9,False
Serum Institute,9,False
Jacobs Center,9,False
TRB,9,False
LCEE,9,False
ZBS,9,False
National Food Institute,9,False
TOVAG,9,False
JUMP,9,False
TJCA,9,False
Alan Edwards Foundation,9,False
LXXK,9,False
Del Monte Institute,9,False
MAPFRE,9,False
Wildlife Trust,9,False
WHW,9,False
DHG,9,False
COBRA,9,False
Medical Science Foundation,9,False
Canada Foundation for Innovation fund,9,False
Illinois Cancer Center,9,False
Asthma Foundation,9,False
Punjab Higher Education Commission,9,False
PRCPJT,9,False
Human Phenome Data Center,9,False
Shanghai Cancer Institute,9,False
Haiyan Fund,9,False
Eyring Materials Center,9,False
Eagles Diabetes Research Center,9,False
LTSER,9,False
LAZIO,9,False
DPV,9,False
California Breast Cancer Research Program,9,True
DUB,9,False
CIACIF,9,False
DCF,9,False
IRCL,9,False
FGI,9,False
National Research Foundation of Korea fund,9,False
HLW,9,False
Tianjin Municipal Science and Technology Commission,9,True
Gulf Coast Center,9,False
CERN,9,False
CMIP,9,False
GEB,9,False
SRFC,9,False
Georgianna Atol Charitable Trust,9,False
Michigan Nutrition Obesity Research Center,9,False
Tai Shan Young Scholar Foundation,9,False
WCSS,9,False
CARF,9,False
Zhejiang University Joint Research Center,9,False
Zell Family Foundation,9,False
"National Science
Foundation",9,False
ANFF,9,False
PFCC,9,False
Princess Margaret Cancer Centre Foundation,9,False
The Princess Margaret Cancer Foundation,9,False
ERR,9,False
ORACLE,9,False
Gilson Longenbaugh Foundation,9,False
NTT,9,False
DZPG,9,False
CIPPT,9,False
CARC,9,False
Mildred Almen Reeves Foundation,9,False
Gordon & Betty Moore Foundation,9,False
MHL,9,False
a PhD grant from the French Ministry,9,False
Womens Research Institute,9,False
KIURI,9,False
Regenerative Medicine Institute,9,False
University of Bristol NIHR Biomedical Research Centre,9,True
PISA,9,False
grants from the Japanese Society,9,False
EGM,9,False
MWM,9,False
Kathleen Lonsdale Institute,9,False
Grants from the National Institute,9,False
Kawano Masanori Memorial Public Interest Incorporated Foundation,9,False
PCV,9,False
GCCRI,9,False
Maruho Takagi Dermatology Foundation,9,False
National Natural Science Fund Youth Fund,9,False
Jiangsu Provincial Natural Science Fund,9,True
DMV,9,False
European Genomics Institute,9,True
SMN,9,False
BALB,9,False
Protein Design Directors Fund,9,True
SBDRC,9,False
CFK,9,False
WILL,9,False
Joseph Nissim Foundation,9,False
ICBAS,9,False
Branco Weiss Society,9,False
FISDU,9,False
CENTER,9,False
HRR,9,False
LIM,9,False
CHARM,9,False
RACS,9,False
National Youth Foundation,9,False
Milken Institute,9,False
Pacific Southwest Center,9,False
Cancer Prevention & Research Institute,9,False
DBB,9,False
Honam National Institute,9,False
EDK,9,False
PEST,9,False
CFTP,9,False
Trust Centre,9,False
DMCC,9,False
PDV,9,False
Aging Center,9,False
Charitable Fund,9,False
KYK,9,False
BTT,9,False
Indian Statistical Institute,9,False
BFM,9,False
CASTLE,9,False
MSPC,9,False
Trauma Orthopedics Research Center,9,False
TIB,9,False
HCT,9,False
IITR,9,False
Natural Science Foundation Youth Fund,9,False
CMSC,9,False
UMDF,9,False
MISS,9,True
SMIF,9,False
Alberta Wheat Commission,9,False
MUI,9,False
The Specific Research Fund,9,True
Mobility Fund,9,False
Vidyasirimedhi Institute,9,False
Taiwan Forestry Research Institute,9,False
Glass Foundation,9,False
New Mexico Cancer Center,9,False
Genetic Research Center,9,False
Translational Research Fund,9,False
KRISS,9,False
FASTA,9,False
Advanced Science Research Center,9,False
Barnard Trust,9,False
Estonian Genome Center,9,True
Gilbert Family Foundation,9,False
The Israeli Ministry,9,False
RDG,9,False
Netherlands Enterprise Agency,9,False
CENIIT,9,False
SCIRB,9,False
National Clinical Trials Network Operations Center,9,False
Flemish Supercomputer Centre,9,False
s Fund,9,False
SAIK,9,False
VicHealth and Cancer Council,9,True
AARP,9,False
VITAL,9,False
ISID,9,False
VEA,9,False
Arc Institute,9,False
RECOMB,9,True
Strategic Development Fund,9,False
National Pediatric Cancer Foundation,9,False
EBSCO,9,False
CEFAS,9,False
RIIM,9,False
IEP,9,False
Shanghai Frontiers Science Research Center,9,False
THRF,9,False
ZCHS,9,False
the European Research Council,9,True
the Israel Science Foundation,9,False
CPCRI,9,False
STAT,9,False
Key Program Special Fund,9,True
Spanish Ministry of Science,9,False
HHK,9,False
Barbour Foundation,9,False
Hunan Natural Science Foundation Youth Fund,9,False
