name,count,is_known
a grant from the publication fund,27,False
AFMC,27,False
UNKP,27,False
Yale Cancer Center,27,False
Investment Fund Foundation,27,False
Goddard Space Flight Center,26,False
a Leverhulme Trust,26,False
IDAT,26,False
Massachusetts Life Sciences Center,26,False
NAPI,26,False
Sichuan Medical Association,26,False
EIA,26,False
MUSE,26,False
Pulmonary Institute,26,False
AMG,26,False
CAU,26,False
MGN,26,False
grants from Natural Science Foundation,26,False
SWING,26,False
UAR,26,False
IVF,26,False
SUB,26,False
SPA,26,False
MCR,26,False
CAC,26,False
FONDEN,26,False
Funding The National Natural Science Foundation,26,False
Atkinson Center,26,False
Square Foundation,26,False
Education Center,26,False
GET,26,False
ACF,26,False
Manchot Foundation,26,False
Nancy Lurie Marks Family Foundation,26,False
KUN,26,False
Hearing Health Foundation,26,False
Maud Kuistila Memorial Foundation,26,False
XPCC,26,False
RNEM,26,False
SYS,26,False
Schueller Foundation,26,False
AIIMS,26,False
AIR,26,False
MMV,26,False
CROP,26,False
Social Science Foundation,26,False
Hartwell Center,26,False
BMRZ,26,False
Vallee Foundation,26,False
PMCF,26,False
Oxford Genomics Centre,26,False
INFN,26,False
MRL,26,False
Wuhan Municipal Health Commission,26,False
Paavo Nurmi Foundation,26,False
Finnish Society,26,False
National Veterinary Institute,26,False
JSL,26,False
NWU,26,False
FHCRC,26,False
Space Agency,26,False
TMC,26,False
Ramaciotti Centre,26,False
IDG,26,False
ADC,26,False
ICBR,26,False
Einstein Center,26,False
ACR,26,False
Intramural Research Program of the National Cancer Institute,26,False
GMM,26,False
SJW,26,False
Thompson Family Foundation,26,False
Knights Templar Eye Foundation,26,False
GGZ,26,False
Funding National Institute,26,False
IMCB,26,False
GPS,26,False
Chinese Center,26,False
NRU,26,False
CPC,26,False
FAST,26,False
ADS,26,False
JBR,26,False
JGM,26,False
SEL,26,False
AKP,26,False
Velux Foundation,26,False
TNO,26,False
CABI,26,False
BEK,26,False
JLB,26,False
EMCR,26,False
a Department,26,False
CIN,26,False
MGC,26,False
National Center for Research Resources,26,False
Presbyterian Health Foundation,26,False
BIOS,26,False
HSS,26,False
NCPSS,26,False
NICTA,26,False
NIRG,26,False
Tertiary Education Commission,26,False
LNLS,26,False
CIP,26,False
SAM,26,False
ESGI,26,False
Algerian Ministry,26,False
ASA,26,False
MSF,26,False
Israeli Center,26,False
CCMB,26,False
CBCF,26,False
CBD,26,False
PROMEP,26,False
CIMAP,26,False
FIRM,26,False
NOW,26,False
NAM,26,False
RHA,26,False
JPD,26,False
HOT,26,False
MMRF,26,False
NIBIO,26,False
WCU,26,False
EIF,26,False
The Max Planck Society,26,False
TIA,26,False
Royal Commission,26,False
TIDA,26,False
Heiwa Nakajima Foundation,26,False
USACH,26,False
Botanical Society,26,False
QRCM,26,False
SALUD,26,False
SOM,26,False
Tokyo Biochemical Research Foundation,26,False
CNSI,26,False
USAF,26,False
DFAT,26,False
Glenn Center,26,False
IDMIT,26,False
JLU,26,False
BMJ,25,False
Best Diabetes Centre,25,False
BUAP,25,False
CLU,25,False
ADF,25,False
FWP,25,False
IRF,25,False
Great Lakes Fishery Commission,25,False
Bose Institute,25,False
FUND,25,False
Animal and Plant Quarantine Agency,25,False
ZDRW,25,False
Columbia University Irving Medical Center,25,False
Canadian Association,25,False
CESGA,25,False
BARDA,25,False
German Federal Environmental Foundation,25,False
DDC,25,False
ARCHER,25,False
BLM,25,False
DRF,25,False
DGH,25,False
Institutional Strategic Support Fund,25,False
RIP,25,False
National Key Research & Development Program,25,False
IDEALG,25,False
VAST,25,False
SMRT,25,False
USRA,25,False
IAR,25,False
Marian Falk Medical Research Trust,25,False
INI,25,False
AMI,25,False
NRP,25,False
SRI,25,False
NUI,25,False
SAICT,25,False
Engineering Center,25,False
ARM,25,False
BJB,25,False
SUD,25,False
MPD,25,False
Washington University Center,25,False
HRC,25,False
NCKU,25,False
OSF,25,False
Duncan Comprehensive Cancer Center,25,False
RAN,25,False
NKA,25,False
JJM,25,False
Wildlife Foundation,25,False
Yale Institute,25,False
Pilot Fund,25,False
JSF,25,False
Broad Stem Cell Research Center,25,False
Construction Fund,25,False
AJB,25,False
Peking University Health Science Center,25,False
Drosophila Genomics Resource Center,25,False
MKW,25,False
AUTHOR,25,False
CFII,25,False
Lily Foundation,25,False
Industry Endowment Fund,25,False
NYSCF,25,False
Bioinformatics Centre,25,False
GCE,25,False
HEFCE,25,False
TMT,25,False
Health Center,25,False
Catherine Ivy Foundation,25,False
Rainwater Charitable Foundation,25,False
ATS,25,False
Municipal Natural Science Foundation,25,False
British Columbia Cancer Foundation,25,False
SPC,25,False
JRG,25,False
CCDC,25,False
NYS,25,False
AICO,25,False
BCN,25,False
ZHAW,25,False
Science Centre,25,False
GLM,25,False
ALB,25,False
INFORM,25,False
Fostering Foundation,25,False
Minnesota Genomics Center,25,False
The Broad Institute,25,False
JTP,25,False
SHARE,25,False
DIT,25,False
SJM,25,False
JHC,25,False
MAPA,25,False
Rochester Center,25,False
DTA,25,False
Jiangsu Province Natural Science Foundation,25,False
KMK,25,False
RDR,25,False
Programs Foundation,25,False
IRT,25,False
NJS,25,False
Dutch Cancer Foundation,25,False
TPCP,25,False
Walther Cancer Foundation,25,False
Singapore Millennium Foundation,25,False
JMW,25,False
MAL,25,False
Leon Levy Foundation,25,False
DPK,25,False
RLS,25,False
The Research Institute,25,False
SIT,25,False
PEI,25,False
Resource Center,25,False
INGEN,25,False
FARB,25,False
Jubilee Foundation,25,False
CHRU,25,False
STREP,25,False
Scripps Research Institute,25,False
Advanced Computing Center,25,False
Persson Family Foundation,25,False
IIA,25,False
API,25,False
HERMES,25,False
Sackler Institute,25,False
Purdue Center,25,False
Fritz Thyssen Foundation,25,False
MCA,25,False
JKB,25,False
CPO,25,False
CNAG,25,False
AST,25,False
QYXTZX,25,False
UAF,24,False
NASC,24,False
UCT,24,False
a grant from the Russian Science Foundation,24,False
SCTIE,24,False
ERS,24,False
a grant from the Spanish Ministry,24,False
Nikon Imaging Center,24,False
MVZ,24,False
TAS,24,False
PRINT,24,False
POCH,24,False
Chongqing Health Commission,24,False
NASF,24,False
RHU,24,False
EASI,24,False
NFB,24,False
MFE,24,False
Kennedy Trust,24,False
National Human Genome Research Institute of the National Institute,24,False
Paulo State Research Foundation,24,False
EPP,24,False
Swiss Cancer Research Foundation,24,False
PASPA,24,False
NNSA,24,False
ARG,24,False
UPLC,24,False
Cancer Prevention Institute,24,False
NIBSC,24,False
IGS,24,False
KMUTT,24,False
Nakatomi Foundation,24,False
ARL,24,False
CERC,24,False
ALP,24,False
Asan Institute,24,False
Zhongshan Ophthalmic Center,24,False
HMC,24,False
ARI,24,False
ZJU,24,False
research and innovation program,24,False
Millennium Institute,24,False
LRGS,24,False
AAI,24,False
Terumo Life Science Foundation,24,False
RJR,24,False
CDFA,24,False
VIT,24,False
IUSM,24,False
OPEN,24,False
SPI,24,False
Alberta Heritage Foundation,24,False
SCW,24,False
Rogel Cancer Center,24,False
BPA,24,False
RRS,24,False
The French National Research Agency,24,False
Chronic Disease Research Foundation,24,False
CDRF,24,False
Municipal Health Commission,24,False
VAI,24,False
AARG,24,False
DGC,24,False
DJW,24,False
TREAT,24,False
Centered Outcomes Research Institute,24,False
Basic Scientific Research Foundation,24,False
PNCC,24,False
Exploratory Research Center,24,False
Office of Research Infrastructure Program,24,False
Barts Cancer Institute,24,False
AAB,24,False
IMSD,24,False
Changzhou Health Commission,24,False
WTZ,24,False
RIF,24,False
NMBU,24,False
GMP,24,False
SPM,24,False
ALA,24,False
CNPEM,24,False
CNRST,24,False
SWU,24,False
NREL,24,False
JAT,24,False
Norwegian Centre,24,False
Microbiology Society,24,False
MRW,24,False
WRAIR,24,False
International Agency,24,False
REG,24,False
USUHS,24,False
Changsha Municipal Natural Science Foundation,24,False
MTB,24,False
Spanish National Health Institute,24,False
Caixa Foundation,24,False
National Freshwater Genetic Resource Center,24,False
State Ministry,24,False
UNR,24,False
Oklahoma State University Center,24,False
IUCN,24,False
National Reference Center,24,False
SEJ,24,False
DRDO,24,False
Bettencourt Schueller Foundation,24,False
Canary Foundation,24,False
Georg Ehrnrooth Foundation,24,False
Alfred Kordelin Foundation,24,False
IPT,24,False
MLF,24,False
Zegar Family Foundation,24,False
ARDA,24,False
The Swiss National Science Foundation,24,False
Irish Centre,24,False
Comprehensive Biomedical Research Centre,24,False
BILS,24,False
FJS,24,False
Lars Hierta Memorial Foundation,24,False
OCAST,24,False
Croatian Ministry,24,False
King Trust,24,False
HBS,24,False
HCV,24,False
JJL,24,False
KMR,24,False
MORE,24,False
ORG,24,False
CBER,24,False
NSM,24,False
PUB,24,False
GDC,24,False
DAH,24,False
DTI,24,False
UJF,24,False
grants from Ministry,24,False
NCS,24,False
SIDSSE,24,False
GTL,24,False
National Environment Agency,24,False
Cancer Fund,24,False
The Fund,24,False
Ulsan National Institute,24,False
EBC,24,False
PEW,24,False
HPCC,24,False
PLS,24,False
JCO,24,False
Queensland Cancer Fund,24,False
AVENIR,24,False
Biology Center,24,False
All India Institute,24,False
BTO,24,False
TEKES,24,False
CRD,24,False
BNDES,24,False
KEH,24,False
SKB,24,False
Sander Foundation,24,False
Helmut Horten Foundation,24,False
MNDA,24,False
German Foundation,24,False
IBR,24,False
Doctoral Program,23,False
Health National Cancer Institute,23,False
Jiangxi Natural Science Foundation,23,False
Duke University Center,23,False
Wyss Institute,23,False
ELS,23,False
SMH,23,False
UKBB,23,False
GTC,23,False
Sandler Family Foundation,23,False
PADI,23,False
FMNH,23,False
Berghofer Medical Research Institute,23,False
OFB,23,False
RUSA,23,False
CBC,23,False
DRUID,23,False
JJP,23,False
CIMMYT,23,False
SED,23,False
PXIII,23,False
PMC,23,False
Brain Foundation,23,False
DML,23,False
SRTA,23,False
Giles Foundation,23,False
Brain Institute,23,False
AKB,23,False
MBA,23,False
United States Department of Agriculture National Institute,23,False
Norwegian Environment Agency,23,False
following National Institute,23,False
CIISA,23,False
ISITE,23,False
LCC,23,False
KETEP,23,False
WES,23,False
BCR,23,False
AMJ,23,False
NNIBR,23,False
Tertiary Education Trust,23,False
JGC,23,False
Pawsey Supercomputing Centre,23,False
UOO,23,False
MFM,23,False
IRIC,23,False
UWCCC,23,False
EDB,23,False
The Royal Physiographic Society,23,False
Colombian Ministry,23,False
RTA,23,False
Honjo International Scholarship Foundation,23,False
International Cooperation Fund,23,False
Microbiome Institute,23,False
American Asthma Foundation,23,False
Duke University Medical Center,23,False
DCB,23,False
Joslin Diabetes Center,23,False
First Research Excellence Fund,23,False
TFRI,23,False
MUHC,23,False
HSI,23,False
USFQ,23,False
NFSC,23,False
Clinical Research Fund,23,False
Interdisciplinary Thematic Institute,23,False
grants from the National Nature Science Foundation,23,False
XPS,23,False
JOINT,23,False
RCP,23,False
MAGIC,23,False
Joint Research Centre,23,False
Kay Curci Foundation,23,False
JELF,23,False
LSHTM,23,False
Programme Foundation,23,False
JIS,23,False
The Scientific Research Foundation,23,False
PARC,23,False
Government of Canada through Genome Canada and the Ontario Genomics Institute,23,False
PPMI,23,False
SZN,23,False
MLL,23,False
NKB,23,False
RST,23,False
HKP,23,False
PRODEX,23,False
Chilean National Agency,23,False
Paulo Foundation,23,False
CINES,23,False
JMT,23,False
Shenzhen Medical Research Fund,23,False
Research Development Fund,23,False
REM,23,False
Flora Hewlett Foundation,23,False
CSH,23,False
Nebraska Center,23,False
Bezos Earth Fund,23,False
TRIF,23,False
LRL,23,False
IBP,23,False
REP,23,False
International Development Research Center,23,False
Sun Health Research Institute,23,False
CASDAR,23,False
ALSF,23,False
DDCF,23,False
RWS,23,False
LMM,23,False
SCSIE,23,False
FORCE,23,False
HZAU,23,False
SMR,23,False
German Federal Agency,23,False
Cooper Medical Research Foundation,23,False
IOP,23,False
NIFS,23,False
NWA,23,False
IGH,23,False
Patterson Foundation,23,False
ALM,23,False
SSM,23,False
MUSM,23,False
EERE,23,False
ORCID,23,False
Kimmel Institute,23,False
DRR,23,False
GSBTM,23,False
SHS,23,False
RSV,23,False
Genomics Research Center,23,False
EDX,23,False
KLM,23,False
HIT,23,False
DFO,23,False
URMITE,23,False
Freshwater Fisheries Research Center,23,False
PLOS,23,False
IPRS,23,False
Zoological Society,23,False
Alberta Ministry,23,False
BDE,23,False
HZB,23,False
Austrian Research Fund,23,False
CICYT,23,False
SABRE,23,False
Health Research Center,23,False
SCA,23,False
CJC,23,False
LMG,23,False
CSD,23,False
MLC,23,False
Breast Cancer Foundation,23,False
RDS,23,False
DPM,23,False
CRV,23,False
SOEST,23,False
KRIBB Research Initiative Program,23,False
Iowa Soybean Association,23,False
Ophthalmic Research Institute,23,False
AKG,23,False
CDRI,23,False
Biomedicine Centre,23,False
COIN,23,False
RAPIDD,23,False
POB,23,False
INDOX,23,False
JBH,23,False
SFSA,23,False
Obesity Research Center,23,False
Berkeley Center,23,False
Edinburgh Centre,23,False
KKS,23,False
BIRD,23,False
JCR,23,False
CCFA,23,False
Stanford Child Health Research Institute,23,False
SRR,23,False
Israel Foundation,23,False
OMRF,23,False
Hilton Foundation,23,False
ORD,23,False
Fondren Foundation,23,False
Eppley Foundation,23,False
PFCHA,23,False
GAPP,23,False
Rivkin Center,23,False
ADD,23,False
Alborada Trust,23,False
EFS,23,False
STP,23,False
National Veterinary Research Institute,23,False
ABRS,23,False
Childhood Cancer Foundation,23,False
SNR,23,False
ASCRS,23,False
Arabidopsis Biological Resource Center,22,False
RDM,22,False
JRH,22,False
Tennessee Center,22,False
FEL,22,False
French National Research Institute,22,False
GCP,22,False
SBG,22,False
Waitt Foundation,22,False
SCHN,22,False
ROM,22,False
ZONMW,22,False
Central Public Interest Scientific Institution Basal Research Fund,22,False
BRIDGE,22,False
INP,22,False
Ohsumi Frontier Science Foundation,22,False
GHTM,22,False
HRA,22,False
SMB,22,False
OPVVV,22,False
Sydney Medical School Foundation,22,False
CAAST,22,False
LTF,22,False
EBD,22,False
Severo Ochoa Centre,22,False
Fisher Center,22,False
Corporate Foundation,22,False
COV,22,False
BMVIT,22,False
JDR,22,False
STA,22,False
PRS,22,False
CHAIN,22,False
GCAT,22,False
EEQ,22,False
ZQN,22,False
DLD,22,False
CPF,22,False
COF,22,False
IDS,22,False
APN,22,False
APR,22,False
Brain & Behavior Research Foundation,22,False
ASF,22,False
People Program,22,False
ULL,22,False
HCHS,22,False
SGP,22,False
National Institute on Aging of the National Institute,22,False
SATIN,22,False
HTC,22,False
NBS,22,False
UBACYT,22,False
EMG,22,False
Indian Veterinary Research Institute,22,False
XKJS,22,False
ISEM,22,False
JEL,22,False
PAIDI,22,False
EID,22,False
BME,22,False
Environment Agency,22,False
IET,22,False
Kuggie Vallee Foundation,22,False
FERO,22,False
ACH,22,False
JAD,22,False
Turku Centre,22,False
ICON,22,False
Cancer Research Center,22,False
Coffin Childs Memorial Fund,22,False
Walter Winchell Foundation,22,False
HSM,22,False
Philippe Foundation,22,False
Samuel Roberts Noble Foundation,22,False
LAQV,22,False
IMCA,22,False
GUDP,22,False
PPG,22,False
CON,22,False
Helmholtz Foundation,22,False
CML,22,False
NCL,22,False
Genetics Society,22,False
CZD,22,False
EJC,22,False
LLP,22,False
CBMS,22,False
Arts Foundation,22,False
Natural Resources Institute,22,False
KSJ,22,False
Basic Science Research Program of the National Research Foundation,22,False
ETHZ,22,False
LCMS,22,False
DGM,22,False
MTS,22,False
The Wistar Institute,22,False
RCW,22,False
Banking Foundation,22,False
Youth Science Fund,22,False
JHP,22,False
CFSAN,22,False
Stanford Research Computing Center,22,False
BEST,22,False
IRSIP,22,False
HSRI,22,False
Biomedicum Helsinki Foundation,22,False
APSF,22,False
AAK,22,False
AEP,22,False
MPY,22,False
Sanya Institute,22,False
National Natural Science Foundation,22,False
JSA,22,False
New Brunswick Innovation Foundation,22,False
MJK,22,False
CGB,22,False
Vanderbilt Vision Center,22,False
LGC,22,False
JCSG,22,False
Chang Hungta Science Foundation,22,False
LSTM,22,False
GAME,22,False
GAB,22,False
grants from the National Key Basic Research Program,22,False
research program,22,False
KSZD,22,False
SEEDS,22,False
NBACC,22,False
Excellence Center,22,False
KONV,22,False
MIMS,22,False
JAN,22,False
ARTS,22,False
a Human Frontier Science Program,22,False
TEVA,22,False
SKK,22,False
Basic Foundation,22,False
DMM,22,False
AVP,22,False
GDSTC,22,False
NYSDOH,22,False
IDB,22,False
SSH,22,False
SEB,22,False
Clark Fund,22,False
UNAB,22,False
Rachadapisek Sompote Fund,22,False
MBM,22,False
SCHO,22,False
Bobby Moore Fund,22,False
LJF,22,False
Chinese Medical Association,22,False
CCACE,22,False
IIB,22,False
FTP,22,False
Italian Health Ministry,22,False
BCG,22,False
IPOP,22,False
Irish Cancer Society,22,False
RIVM,22,False
Nature Research Centre,22,False
Arthritis Foundation,22,False
Radboud University Medical Center,22,False
Korean National Research Foundation,22,False
Johns Hopkins University Center,22,False
DSV,22,False
AMV,22,False
DFS,22,False
SJT,22,False
PROTAX,22,False
TMB,22,False
Primate Research Institute,22,False
PKK,22,False
New Zealand Agricultural Greenhouse Gas Research Centre,22,False
Helmholtz Society,22,False
BOEM,22,False
SAST,22,False
PROTEO,22,False
BIR,22,False
HMK,22,False
Fulbright Association,22,False
SYSCID,22,False
PCTI,22,False
Plant Sciences Institute,22,False
DGS,22,False
The Youth Innovation Promotion Association,22,False
VICC,22,False
MSRDP,22,False
TOTAL,22,False
Monterey Bay Aquarium Research Institute,22,False
AJG,22,False
MISE,22,False
DAS,22,False
Polish National Centre,22,False
KCDC,22,False
JPG,22,False
GENIE,22,False
Khalifa Center,22,False
Nippon Foundation,22,False
IBMB,21,False
AGC,21,False
China Postdoctoral Foundation,21,False
PHRT,21,False
Polish National Center,21,False
AGRO,21,False
CCE,21,False
TIGEM,21,False
GBIF,21,False
Up Fund,21,False
EAO,21,False
CEPI,21,False
KLI,21,False
PROCAD,21,False
JRW,21,False
HIVRAD,21,False
Key Program,21,False
Beijing Postdoctoral Research Foundation,21,False
FAEPA,21,False
MEW,21,False
Morgridge Institute,21,False
TAP,21,False
MIND,21,False
The New Zealand Institute,21,False
American Vineyard Foundation,21,False
ELKH,21,False
PACT,21,False
CNES,21,False
PDJ,21,False
Takeda Medical Research Foundation,21,False
Cure Foundation,21,False
GSS,21,False
Tianjin Municipal Health Commission,21,False
Hubei Natural Science Foundation,21,False
PMRF,21,False
BCAC,21,False
VWS,21,False
GKS,21,False
Pakistan Science Foundation,21,False
Mayo Clinic Foundation,21,False
JPC,21,False
LICR,21,False
TLC,21,False
Catalan Research Agency,21,False
CFH,21,False
Kavli Foundation,21,False
New York Hideyo Noguchi Memorial Society,21,False
State Agency,21,False
Threat Reduction Agency,21,False
Tennessee Health Science Center,21,False
KLEIN,21,False
JDM,21,False
DMK,21,False
CCFR,21,False
UCRF,21,False
RME,21,False
Clinical Medical Research Center,21,False
BQR,21,False
PEJD,21,False
RCS,21,False
PEJ,21,False
Rochester Institute,21,False
JIFSAN,21,False
TSF,21,False
KYYWF,21,False
OPIC,21,False
BCE,21,False
CAA,21,False
DLC,21,False
PBBR,21,False
Chongqing Postdoctoral Science Foundation,21,False
NYGC,21,False
CTM,21,False
PMM,21,False
Beijing Municipal Health Commission,21,False
SAIF,21,False
Neal Comprehensive Cancer Center,21,False
OPS,21,False
The Translational Research Institute,21,False
Concern Foundation,21,False
AWD,21,False
The Gatsby Charitable Foundation,21,False
Shanghai Clinical Research Center,21,False
Karmanos Cancer Institute,21,False
Knowledge Development Fund,21,False
Woodward Medical Research Institute,21,False
Kurchatov Institute,21,False
DRB,21,False
Brain Research Center,21,False
VIR,21,False
Yale Stem Cell Center,21,False
Duke Charitable Foundation,21,False
SCGSR,21,False
SCIEX,21,False
Development Joint Fund,21,False
JLK,21,False
NCRAD,21,False
UCAS,21,False
NBH,21,False
American Skin Association,21,False
CIAT,21,False
IBIS,21,False
NAISS,21,False
GAH,21,False
STAIR,21,False
EMF,21,False
Schistosomiasis Resource Center,21,False
ICO,21,False
DART,21,False
HARS,21,False
ICC,21,False
the National Science Foundation,21,False
Brotman Baty Institute,21,False
HPCI,21,False
AMW,21,False
SOS,21,False
BMI,21,False
SKJC,21,False
QNRC,21,False
STPGP,21,False
MTC,21,False
MAST,21,False
This research was supported by National Science Foundation,21,False
Rochester Medical Center,21,False
an American Cancer Society,21,False
BSP,21,False
TED,21,False
Monaco Foundation,21,False
SCG,21,False
Guangdong Foundation,21,False
Duke Lemur Center,21,False
Luxembourg Centre,21,False
CLN,21,False
grants from the Institute,21,False
PRIO,21,False
and Welch Foundation,21,False
ELA,21,False
ADDF,21,False
GTAC,21,False
SLG,21,False
Genomic Science Program,21,False
PRMRP,21,False
JCH,21,False
SAG,21,False
PEPFAR,21,False
ABR,21,False
SCHM,21,False
RDB,21,False
NCCAM,21,False
ZSM,21,False
NHLS,21,False
Countermeasures Center,21,False
BSSE,21,False
HCA,21,False
EEB,21,False
SVS,21,False
SFS,21,False
TFS,21,False
ABB,21,False
Energy Great Lakes Bioenergy Research Center,21,False
IBERS,21,False
FIPSE,21,False
CTMM,21,False
Berta Kamprad Foundation,21,False
MBC,21,False
MEA,21,False
AMK,21,False
EDRN,21,False
WCS,21,False
Gatsby Foundation,21,False
Marshfield Clinic Research Foundation,21,False
SWS,21,False
JJW,21,False
Carl Zeiss Foundation,21,False
DARE,21,False
Finnish Centre,21,False
German Research Association,21,False
DSG,21,False
UMBC,21,False
Austrian Agency,21,False
CSSP,21,False
SRM,21,False
TMDU,21,False
INOVA,21,False
HKUST,21,False
HAS,21,False
CHO,21,False
GLO,21,False
KAS,21,False
SPW,21,False
SCELSE,21,False
NCCS,21,False
CHUV,21,False
RESIST,21,False
MTF,21,False
FPS,21,False
grants from National Basic Research Program,21,False
FSA,21,False
YWF,21,False
SGGW,21,False
DSHB,21,False
This work was funded by National Science Foundation,21,False
Swedish Association,21,False
CHUS,21,False
BMA,21,False
GUN,21,False
NMSU,21,False
French Research Ministry,21,False
Mary Kay Foundation,21,False
BMK,21,False
Theresa Sackler Foundation,21,False
ICS,21,False
Optimus Foundation,21,False
FCCC,21,False
GOG,21,False
NRG,21,False
MEGA,21,False
SCR,21,False
STRADL,21,False
KSL,21,False
PING,21,False
NCMG,21,False
BMRB,21,False
Collaborative Center,21,False
IDIVAL,21,False
SSTF,21,False
Oxford Centre,21,False
Russian Fund,21,False
The Australian Regenerative Medicine Institute,20,False
a grant from the Natural Science Foundation,20,False
DKRVO,20,False
NSG,20,False
Guangdong Institute,20,False
CRSK,20,False
SIMM,20,False
Fulbright Commission,20,False
Chicago Community Trust,20,False
INCAR,20,False
Washington Center,20,False
CMI,20,False
Serrapilheira Institute,20,False
Nara Institute,20,False
THSTI,20,False
TAB,20,False
RRM,20,False
grants from the German Federal Ministry,20,False
GPC,20,False
PBS,20,False
BPB,20,False
Peking Center,20,False
Weston Family Foundation,20,False
PMP,20,False
PICI,20,False
RGF,20,False
Doctoral Research Fund,20,False
Hermon Slade Foundation,20,False
NMI,20,False
EGI,20,False
FSS,20,False
CYC,20,False
Research Management Centre,20,False
SEMM,20,False
MZE,20,False
ABP,20,False
grants from the Program,20,False
CREID,20,False
Flanders Research Foundation,20,False
King Baudouin Foundation,20,False
National Research Program,20,False
COSMOS,20,False
Child Mind Institute,20,False
ADV,20,False
ZUK,20,False
VISTA,20,False
AMH,20,False
DOK,20,False
PJP,20,False
FQM,20,False
Spanish Research Agency,20,False
FEAMP,20,False
Federal Research Center,20,False
German Research Society,20,False
JCIC,20,False
Rutherford Fund,20,False
CSB,20,False
MRSG,20,False
SAFE,20,False
FFPE,20,False
RSH,20,False
grants from National Key Research and Development Program,20,False
TUDFO,20,False
FUTURE,20,False
Cooperative Institute,20,False
Richard Lounsbery Foundation,20,False
Miller Institute,20,False
LYKJ,20,False
UKGM,20,False
HDX,20,False
a grant from the Italian Ministry,20,False
Medical Research Centre,20,False
BPS,20,False
Ane Gyllenberg Foundation,20,False
NBIS,20,False
FRQSC,20,False
ISH,20,False
Yerkes National Primate Research Center,20,False
IMAGE,20,False
NLS,20,False
Glasgow Centre,20,False
KDM,20,False
any fund,20,False
RRI,20,False
Holden Comprehensive Cancer Center,20,False
Fudan University Shanghai Cancer Center,20,False
Kavli Institute,20,False
ARR,20,False
TAG,20,False
MHESI,20,False
Open Access Fund of the Leibniz Association,20,False
MFP,20,False
Dystrophy Association,20,False
Mays Cancer Center,20,False
FIT,20,False
DHR,20,False
Social Science Fund,20,False
MFA,20,False
Smith Family Foundation,20,False
Taishan Scholars Program,20,False
Rush University Medical Center,20,False
Federal German Ministry,20,False
ASL,20,False
National Supercomputing Center,20,False
PTL,20,False
FIRE,20,False
PRM,20,False
Mayo Clinic Cancer Center,20,False
BCI,20,False
GTB,20,False
SKLGE,20,False
UK Department,20,False
Fulbright Foundation,20,False
HJF,20,False
SBF,20,False
Linda Crnic Institute,20,False
SLE,20,False
JLF,20,False
MBD,20,False
LIEF,20,False
CAMC,20,False
NIF,20,False
MEH,20,False
National Science Foundation Plant Genome Research Program,20,False
Buddhist Tzu Chi Medical Foundation,20,False
PROMIS,20,False
NWT,20,False
Fox Research Institute,20,False
MIGALE,20,False
Bioenergy Research Center,20,False
DRIVE,20,False
Dana Foundation,20,False
SKG,20,False
Forestry Commission,20,False
Naturalis Biodiversity Center,20,False
NGO,20,False
South China Sea Institute,20,False
MFB,20,False
ARW,20,False
CDJ,20,False
DPS,20,False
AUB,20,False
MDT,20,False
Fogarty International Centre,20,False
Temasek Foundation,20,False
TMR,20,False
JHMRI,20,False
JRB,20,False
NUHS,20,False
ASS,20,False
LSHP,20,False
CICE,20,False
CGR,20,False
REDES,20,False
DBW,20,False
The Genome Analysis Centre,20,False
ERGS,20,False
Manchester Institute,20,False
LRI,20,False
Jebsen Center,20,False
JAK,20,False
PGI,20,False
SYSCOL,20,False
ELAN,20,False
WIS,20,False
TGC,20,False
BCF,20,False
KNA,20,False
AMA,20,False
EWD,20,False
Greek Ministry,20,False
AGRE,20,False
Yunnan Natural Science Foundation,20,False
DMD,20,False
AOM,20,False
Kate Miller Jeffress Memorial Trust,20,False
FAMRI,20,False
Massey University Research Fund,20,False
Cure Cancer Australia Foundation,20,False
BOLD,20,False
CTI,20,False
MRT,20,False
PBI,20,False
Massey Cancer Center,20,False
KMM,20,False
Jewish Hospital Foundation,20,False
SHRF,20,False
The Swedish Foundation,20,False
METI,20,False
GPL,20,False
MIPAAF,20,False
KSP,20,False
Danish Research Agency,20,False
PBA,20,False
MMCI,20,False
The Danish National Research Foundation,20,False
Allen Foundation,20,False
JBB,20,False
Jubilee Clinic Cancer Research Foundation,20,False
MRD,20,False
JHL,20,False
BCRC,20,False
APHP,20,False
RJP,20,False
AJL,20,False
MAVA,20,False
KES,20,False
Swedish International Development Agency,20,False
ASTEP,20,False
VSV,20,False
JTS,20,False
Robert Bosch Foundation,20,False
SINTEF,20,False
French Society,20,False
Luxembourg Institute,20,False
ODS,20,False
PIER,20,False
NCCHD,20,False
PMF,20,False
NPS,20,False
Cephalosporin Fund,20,False
PRR,20,False
Purdue University Center,20,False
Development Centre,20,False
Shanghai Municipal Agricultural Commission,20,False
Prevent Cancer Foundation,20,False
VPPCB,20,False
OCW,20,False
grants of the National Natural Science Foundation,20,False
Jiangsu Synergetic Innovation Center,20,False
ASW,20,False
Pacific Salmon Foundation,20,False
BHP,20,False
BRT,20,False
South China Sea Fisheries Research Institute,20,False
XYNU,20,False
LILT,20,False
Greenland Institute,20,False
AFHSB,20,False
Simon Cancer Center,20,False
UCH,20,False
London Institute,20,False
VHIR,20,False
LGBTQ,20,False
Swiss Heart Foundation,20,False
National Nature Science Fund,20,False
Sanford Burnham Prebys Medical Discovery Institute,20,False
Genomics Institute,19,False
PUT,19,False
